Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Nouveaux Bilans Alimentaire","137","Maurice","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","2668","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","137","Maurice","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","49.86","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","137","Maurice","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","459","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","137","Maurice","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","38.7","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","136","Mauritanie","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","2423","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","136","Mauritanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","50.38","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","136","Mauritanie","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","419","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","136","Mauritanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","29.44","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","138","Mexique","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","2590","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","138","Mexique","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","49.61","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","138","Mexique","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","670","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","138","Mexique","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","43.79","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","141","Mongolie","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","1405","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","141","Mongolie","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","26.25","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","141","Mongolie","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","966","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","141","Mongolie","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","56.14","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","273","Monténégro","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","2254","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","273","Monténégro","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","44.64","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","273","Monténégro","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","1227","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","273","Monténégro","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","68.67","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","144","Mozambique","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","2171","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","144","Mozambique","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","42.22","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","144","Mozambique","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","134","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","144","Mozambique","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","8.99","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","28","Myanmar","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","2113","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","28","Myanmar","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","48.68","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","28","Myanmar","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","587","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","28","Myanmar","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","44.67","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","147","Namibie","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","2114","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","147","Namibie","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","39.4","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","147","Namibie","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","317","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","147","Namibie","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","22.77","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","149","Népal","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","2650","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","149","Népal","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","61.04","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","149","Népal","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","216","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","149","Népal","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","12.66","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","157","Nicaragua","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","2296","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","157","Nicaragua","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","44.1","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","157","Nicaragua","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","333","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","157","Nicaragua","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","22.05","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","158","Niger","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","2403","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","158","Niger","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","69.41","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","158","Niger","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","176","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","158","Niger","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","12.48","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","159","Nigéria","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","2384","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","159","Nigéria","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","48.79","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","159","Nigéria","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","80","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","159","Nigéria","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","7.13","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","162","Norvège","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","2330","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","162","Norvège","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","45.65","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","162","Norvège","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","1055","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","162","Norvège","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","64.51","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","153","Nouvelle-Calédonie","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","2017","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","153","Nouvelle-Calédonie","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","34.47","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","153","Nouvelle-Calédonie","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","734","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","153","Nouvelle-Calédonie","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","48.3","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","156","Nouvelle-Zélande","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","2202","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","156","Nouvelle-Zélande","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","39.03","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","156","Nouvelle-Zélande","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","954","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","156","Nouvelle-Zélande","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","51.92","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","221","Oman","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","2342","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","221","Oman","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","42.94","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","221","Oman","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","589","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","221","Oman","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","42.2","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","226","Ouganda","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","1980","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","226","Ouganda","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","41.47","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","226","Ouganda","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","165","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","226","Ouganda","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","10.88","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","235","Ouzbékistan","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","2370","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","235","Ouzbékistan","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","56.08","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","235","Ouzbékistan","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","652","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","235","Ouzbékistan","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","37.46","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","165","Pakistan","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","1792","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","165","Pakistan","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","38.39","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","165","Pakistan","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","534","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","165","Pakistan","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","27.86","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","166","Panama","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","2232","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","166","Panama","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","37.27","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","166","Panama","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","608","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","166","Panama","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","42.2","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","169","Paraguay","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","2226","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","169","Paraguay","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","38.38","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","169","Paraguay","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","514","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","169","Paraguay","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","33.64","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","150","Pays-Bas","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","2175","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","150","Pays-Bas","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","36.18","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","150","Pays-Bas","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","1074","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","150","Pays-Bas","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","68.44","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","170","Pérou","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","2448","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","170","Pérou","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","48.9","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","170","Pérou","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","321","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","170","Pérou","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","29.52","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","171","Philippines","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","2261","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","171","Philippines","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","36.97","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","171","Philippines","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","413","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","171","Philippines","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","25.71","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","173","Pologne","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","2496","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","173","Pologne","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","47.65","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","173","Pologne","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","1030","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","173","Pologne","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","55.42","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","70","Polynésie française","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","2043","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","70","Polynésie française","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","33.31","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","70","Polynésie française","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","881","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","70","Polynésie française","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","64.64","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","174","Portugal","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","2415","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","174","Portugal","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","41.77","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","174","Portugal","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","1076","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","174","Portugal","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","72.72","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","37","République centrafricaine","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","1498","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","37","République centrafricaine","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","26.15","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","37","République centrafricaine","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","260","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","37","République centrafricaine","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","20.3","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","117","République de Corée","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","2740","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","117","République de Corée","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","47.87","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","117","République de Corée","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","629","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","117","République de Corée","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","49.15","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","146","République de Moldova","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","1805","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","146","République de Moldova","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","32.55","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","146","République de Moldova","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","589","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","146","République de Moldova","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","30.81","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","120","République démocratique populaire lao","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","2756","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","120","République démocratique populaire lao","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","63.1","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","120","République démocratique populaire lao","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","292","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","120","République démocratique populaire lao","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","20.1","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","56","République dominicaine","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","2367","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","56","République dominicaine","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","32.52","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","56","République dominicaine","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","497","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","56","République dominicaine","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","34.37","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","116","République populaire démocratique de Corée","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","1905","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","116","République populaire démocratique de Corée","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","41.72","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","116","République populaire démocratique de Corée","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","127","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","116","République populaire démocratique de Corée","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","10.54","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","215","République-Unie de Tanzanie","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","2265","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","215","République-Unie de Tanzanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","50.44","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","215","République-Unie de Tanzanie","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","131","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","215","République-Unie de Tanzanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","9.34","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","183","Roumanie","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","2597","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","183","Roumanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","54.47","Fc","Donnée calculée"
